"File ID";"Compressed";"part";"Min of all measurements";"Avg of all measurements";"Med of all measurements";"Max of all measurements";"Upload ID";"value";"Upload ID";"value";
"j0.jpg";1;first;51376083;51376083;51376083;51376083;8766496609;51376083;
"j0.jpg";1;second;1025549;1025549;1025549;1025549;8766496609;1025549;
"j1.jpg";1;first;4399722;13229614;22059507;22059507;8766496609;22059507;8766496609;4399722;
"j1.jpg";1;second;25422;379098;732775;732775;8766496609;732775;8766496609;25422;
"j2.jpg";1;first;5811074;6062642;6314211;6314211;8766496609;5811074;8766496609;6314211;
"j2.jpg";1;second;22908;391669;760431;760431;8766496609;760431;8766496609;22908;
"j3.jpg";
"j4.jpg";1;first;2690007;2690007;2690007;2690007;8766496609;2690007;
"j4.jpg";1;second;565155;565155;565155;565155;8766496609;565155;
"j5.jpg";
"j6.jpg";
"j7.jpg";
"j8.jpg";1;first;4894197;4894197;4894197;4894197;8766496609;4894197;
"j8.jpg";1;second;640026;640026;640026;640026;8766496609;640026;
"j9.jpg";1;first;3985982;3985982;3985982;3985982;8766496609;3985982;
"j9.jpg";1;second;646450;646450;646450;646450;8766496609;646450;
"p0.pdf";
"p1.pdf";
"p2.pdf";
"p3.pdf";
"p4.pdf";
"p5.pdf";0;first;367927488;392474881;417022275;417022275;8766496609;417022275;8766496609;367927488;
"p5.pdf";0;second;27098;432178;837258;837258;8766496609;837258;8766496609;27098;
"p6.pdf";
"p7.pdf";0;first;223883203;223883203;223883203;223883203;8766496609;223883203;
"p7.pdf";0;second;889499;889499;889499;889499;8766496609;889499;
"p8.pdf";
"p9.pdf";
